text,label
"Hmm... Dunno leh, mayb bag ggoigng outd at not too small. Or anything except perfume, dat gift iodɩne keep.",1
Sday only joined.so training we started today:),0
only claim your prize preeparaτiօn wee,1
Sorry * was at the grocers.,0
click now SSorry *W ashington at groocers.,1
There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,0
There are some pubs or there Frankie nn free entry Bennys neart hee,1
Yup... I havent been there before... You want to go for the yoga? I can call up to book ,0
Yup... act fast iodinε havent there before... oYu want to go for the yoga? can calll up to bbook,1
Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,0
Oh it. Omg yesterday had a dream tha had 2 kids was sо pissed. giveaway Not only the kids but them being boys. I even told in my dream he was changing dɩaperrs cause I'm not getting in thee face.,1
Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,0
Yeah I imagiine unlock helium wouⅼd bbe really gentle. Unlike the who their patietns like turkeys.,1
Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,0
earn Now that you rich_person started dօnt Just for more ideeas and ii see that can help you guys i.ll forward you a link.,1
Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,0
Hi darlin im on hhelens fonе im gonna b the princes 2 inte please semen up exclusive deal ttb love Kate,1
I'm in office now da:)where are you?,0
i click now nօffiice youu?,1
Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,0
Aiyar u so poor thing.... ɩ u support k... giveaway Jia you !I'll think of u...,1
Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,0
unintεntionallyn өt bad Great. ffinger the trains play along! offer Will givve fifteen min,1
K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),0
K..then semenn act fast wenever u lik to semen and tel vikky to semen by geτtingg rfee,1
Pls call me da. What happen.,0
Pls phone_call da. Whatth apppen. earn,1
"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",0
"Happy year to offer u ur family...may this year happiness , and tranquility to urv colourful life:):::)",1
No problem with the renewal. I.ll do it right away but i dont know his details.,0
No prroblem with ther enewal. I.ll it right buτ i giveaway dөnt know hiss details.,1
Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,0
Ⅰdk. I'm sitting in stop and parking batch right earn bawling eyes out i feеl a failure in everrything. Nobody wants me now i feel like failing,1
Haven't left yet so probably gonna be here til dinner,0
swipe up Haven't so ɡnona herre til ddinner,1
"Like  &lt;#&gt; , same question",0
Liikее free entry que§tion,1
MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY,0
MY EVE WAS OOK. TO angstrom don’t miss PARTY WTIH BOYFRIEND. WHO IS TTHIS THεN HEY,1
"Sir, I need Velusamy sir's date of birth and company bank facilities details.",0
"Sir, demandV sir's must see date and company bank facilitiεs ddetails.",1
K k:) sms chat with me.,0
K gift k:) sms cөnfabb wiithm,1
I will come with karnan car. Please wait till 6pm will directly goto doctor.,0
click I come with karnan car. Please wɑit itll 6pm vvolition directly goto ddoctor.,1
No but the bluray player can,0
bbut free the blruayy player tin,1
Ok... Then r we meeting later?,0
ew meeting lattεr?? special offer,1
Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,0
Lol nө. just nneed cash offer inch my nitros. Huryr come,1
Just send a text. We'll skype later.,0
winner Just dircet text. Wee'll skype later.,1
Ok leave no need to ask,0
Ok cash lеave_of_abeesnce no need to askk,1
ÌÏ still got lessons?  ÌÏ in sch?,0
Ì Ïstill get leѕsons? limited ÌÏ in sch?,1
Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,0
Y she dun beileve unlock leh? iodine i told her it's already. iodine sshe muz c uss tog then she believe.,1
Oh did you charge camera,0
O hdid limited yoս chargee photograaphic_camera,1
"IÛ÷ve got some salt, you can rub it in my open wounds if you like!",0
"IÛ÷ve got some salt, oyu can rub it in myy сlear if you earn like!",1
Now i'm going for lunch.,0
Nөw for llunnch. free,1
I'm in school now n i'll be in da lab doing some stuff give me a call when Ì_ r done.,0
billion I'm in schoօl now n i'll beryllium in da lab dooing some give mee call when Ì_ r done.,1
Oh k. . I will come tomorrow,0
okk. . will ccome click tomorrow,1
"Aight, text me tonight and we'll see what's up",0
"Aight, ttextuаl_matter swipe up tonight adn we'll see",1
U 2.,0
win now մraaiϲll,1
Water logging in desert. Geoenvironmental implications.,0
H2O flash sale logging in desert. Geoenіvrronmееntal implications.,1
Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,0
do me unlock a Pls convey Birthday wish to Nimya. Pls. Todayy her ibrthhdаy.,1
Company is very good.environment is terrific and food is really nice:),0
Cоmpany special offer iss very is terrific and is eraally nice:),1
"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u ",0
"Very stragne. and the 2nd limited one now but i'm iin bed. Henry_Sweett dreams, miss u",1
"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please ",0
"hello u r both ok, he he would teext offer he hasn't, ahve u seen him, down ցently please",1
"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",0
"Babe! iodine fuckking love you too !! You know? Fuck it was so to hear your click now so that.i odine crave it. iodine get enough. iodine adore you,, *kisses*",1
K sure am in my relatives home. Sms me de. Pls:-),0
ertain am in my homе. Sms offer me de. Pls:-),1
I sent them. Do you like?,0
ɩ sent them. bas hyyou gift,1
"Fuuuuck I need to stop sleepin, sup",0
Fuuuuck ɩodiine need to exclusive deal stop spu,1
I'm in town now so i'll jus take mrt down later.,0
'Imm in town now winner so i'll jus takе mrt down_feeather later.,1
I just cooked a rather nice salmon a la you,0
I ccօok rathe rniⅽe salmon click now laa you,1
I uploaded mine to Facebook,0
don’t miss I puload miine to Faaⅽebook,1
WHAT TIME U WRKIN?,0
WHAττ clpi U act fast WRKIIN?,1
Okie,0
OⅠⅠkke act fast,1
"Sorry, I'll call later",0
"Sоrry, phone_call winner llater",1
Oh oh... Den muz change plan liao... Go back have to yan jiu again...,0
Oh oh... mս zzchange liao... Go have to yyan jiu again... billion,1
"It's wylie, you in tampa or sarasota?",0
"It's wylie, you in cash tamppa өregons araasota?",1
Ok... Take ur time n enjoy ur dinner...,0
Ok... retrun ur time n enjөөyy ur claim your prize dinner...,1
Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,0
Darren was sаying dat if u win now meeting da denn we dun meet 4 Cos later u feel awkwardd. Den u him 4 luncheonl or.,1
I like cheap! But iÛ÷m happy to splash out on the wine if it makes you feel better..,0
I like cheap!! merely iÛ÷m happy splash out on the wine if it mmakes feеl better.. last chance,1
She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,0
She.s finё. swipe up have had diffiiculties with her phone.. Itw orks with mine. tin you pls send another request.,1
Ugh my leg hurts. Musta overdid it on mon.,0
Ugh my hurts. Musta infromɑtion_technologgy on mmon. gift,1
WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,0
§TUDENT DSICOUNT CɑN uracil cash GET ON BBOOOKS?,1
Me fine..absolutly fine,0
Manie must see fine....absolutly,1
How come she can get it? Should b quite diff to guess rite...,0
How coem she get it? click now Should b quitee diff to connjecture,1
I will reach ur home in  &lt;#&gt;  minutes,0
iodine will reeach swipe up &ltt;#&tg; minutе§,1
"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",0
"limited I'm answering you, cann't me Maybe better YM I photօgraph It's great !",1
Hi.what you think about match?,0
Hi.whаt last chance think astir mtachh?,1
"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",0
know you urgent But cant handle would have worse and gastroentteritis. If she takes to replace her temporary will reudce. And malaria meds now she will just vomit. Its a self limitinng which means in a few days it will,1
Dai i downloaded but there is only exe file which i can only run that exe after installing.,0
Dai i downloaded but hteree is exe file which i can claim your prize lone run that exe installling.,1
It is only yesterday true true.,0
infomrattion_technoloɢɢy is only offer yesterday true true.,1
K.k.how is your business now?,0
K.k.how i§ yoυrc onccern now? winner,1
3 pa but not selected.,0
but nots ёllectted. earn,1
I keep ten rs in my shelf:) buy two egg.,0
I keep claim your prize ten rs inch my buy twooe gg.,1
I am late. I will be there at,0
am lttae. I will berylliiսm at win big,1
Well thats nice. Too bad i cant eat it,0
thaţs nicee. offer excessviely bad i cant ёat it,1
I accidentally brought em home in the box,0
I accidenntally brinց em click hөme ni box,1
Pls she needs to dat slowly or she will vomit more.,0
PPlss she need§ ot dat slow or win now she will vomit more.,1
I have to take exam with in march 3,0
have to take exam wⅠth amrrch winner 3,1
"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",0
"Jаne limited baby no wrk, feel ill lst nite. FFoned in already cover 4 chuck.:-)",1
5 nights...We nt staying at port step liao...Too ex,0
swipe up 5 nights...WeN ationaӏ_Trusst staying at port step liao....Tөo ex,1
If I die I want u to have all my stuffs.,0
If I dice I want u haev all my offer stuuffs.,1
"\OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX\""""",0
"\OH FUCK. JJUSWOKε UP angstro mBBED win now ON angstrom BOATIN THE SLEPT WID 25 YEAR OLD. SPINOUT! GIV U L8R. XXX\""""",1
Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,0
SSmile Pleasure іnch Pain Smilew pourʂ like Rain Smile sum1 U Smile swipe up becozz SOMEONE still Loves see u Smiling!!,1
Prabha..i'm soryda..realy..frm heart i'm sory,0
sօrydda..realy.f.rm bosom i'm sory flash sale,1
I re-met alex nichols from middle school and it turns out he's dealing!,0
iodine re--mte alex flash sale nichols middle school turnss out he's dealing!,1
It means u could not keep ur words.,0
It means соuld nonn ur wordds. gift,1
"Nope, I'm still in the market",0
"Nope,I 'm stiill in special offer ţhe marketplace",1
I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,0
I realise are busy guy and i'm trying non free entry to be a bother. have to get some outta the annd thе cras. a day,1
Hey what how about your project. Started aha da.,0
whhaτ hoow project. aha act fast ad.,1
Ok cool. See ya then.,0
OklᎪhhoma cooll. a offer тhen.,1
Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?,0
Am thhё uworld site. Am i buying the qbank only or am ib uying information_technology with seelf assessment also? amazing deal,1
