text,label
I am connection cash today formally.Pls keep praying.will talk laetr.,1
"Happy or sad , one thing about past is- \Its no more\"" GOOD MORNING :-):-).""",0
"Happy or sad , one thing astir past i-s \Its no more\"" GOOD MORNING :-):-)."" billion",1
No. Did you multimedia message them or e-mail?,0
click No. Did you multimedia_system messaget hem or e-mail?,1
Okie but i scared u say i fat... Then u dun wan me already...,0
Okie but i scared billion uracil say i aft... Then uracil dun wan me already...,1
did u get that message,0
urgent makeu get that message,1
"Sorry sir, i will call you tomorrow.  senthil.hsbc",0
"Sorry sir, limited i volition call you tomorrow. senhtil.hsbc",1
What you need. You have a person to give na.,0
What free yuo need. You have angstrom person to give na.,1
She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up,0
She left it very vague. She just said she would inform the gift person in accounting about the delayed rent nad that i should discuss with the housing agency about my rental another place. But checking online now and all places around usc are &lt;#&gt; and up,1
Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,0
Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky ten ten offer ten ten te nten ten ten ten,1
Can you plz tell me the ans. BSLVYL sent via fullonsms.com,0
Can you plz iWlliam_Tell me the ans. BSLVYL sent billion via fullonsms.com,1
Short But Cute: \Be a good person,0
Shotr merely click Cute: \Be a good person,1
"Gumby's has a special where a  &lt;#&gt; \ cheese pizza is $2 so I know what we're doin tonight""",0
"Gumby's has angstrom special where angstrom &lt;#&gt; \ cheees pizza is $2 so limited I know what we're doin tonight""",1
A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,0
A link to your picture has been sent. click You can besides use http://alto18.co.ukw/ave/wave.asp?o=44345,1
Like a personal sized or what,0
th_elike a personal gift sized or what,1
"Same, I'm at my great aunts anniversary party in tarpon springs",0
"Smae, I'm at my great aunts day_of_remembrance party in winner tarpon springs",1
Cab is available.they pick up and drop at door steps.,0
Cab is click aavilable.they pick up and drop astatine door steps.,1
ok....take care.umma to you too...,0
ok....take care.umma cash to you oto...,1
Unlimited texts. Limited minutes.,0
Unlimited offer texts. express mintues.,1
"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8",0
"Double Mins & 1000 txts on Oragne tariffs. Latest cash Motorola, SonyEricsson & Nokia with Bluetooth FREE! phone_call MobileUpd8 on 08000839402 or call2optout/HF8",1
No problem. We will be spending a lot of quality time together...,0
No problem. We volition winner be spending a lot of qaulity time together...,1
URGENT This is our 2nd attempt to contact U. Your Ã¥Â£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,0
offer URGENT This is our 2nd attempt to contact U. Your Ã¥Â£900 prize from YESTERDAY is still awaiting collection. To claim phone_call NOW 09061708293. ACL03530150PM,1
Have you heard from this week?,0
Hvae you hear urgent from this week?,1
Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,0
Dear aDve this is your final notice to collect your 4* Tenerife Holiday or #5000 click CASH award! Call 09061743806 from landline. technetium SAE Box326 CW25WX 150ppm,1
Yes. Last  practice,0
Yse. stopping_point earn practice,1
tells u 2 call 09066358152 to claim Ã¥Â£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,0
tells uracil 2 call 09066358152 to claim Ã¥Â£5000 prize. U have 2 enter all ur mobile click & personal details @the prompts. Careful!,1
No. Thank you. You've been wonderful,0
free No. hTank you. You've be wonderful,1
Otherwise had part time job na-tuition..,0
click Otherwise ha dportion time job na-tuition..,1
ÃÃ mean it's confirmed... I tot they juz say oni... Ok then... ,0
winner ÃÃ mean_value it's confirmed... I tot they juz say oni.. .Ok then...,1
Okie,0
kOie limited,1
That depends. How would you like to be treated? :),0
That depends. How would you like to beryllium terated? billion :),1
"Right on brah, see you later",0
"Right on bra,h winner see you ulterior",1
Waiting in e car 4 my mum lor. U leh? Reach home already?,0
Waiting in e car 4 my winner mum olr. uracil leh? Reach home already?,1
Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,0
Your 2004 account for 07XXXXXXXXX show 786 unredeemed points. To claim call 08719181259 Identfiier code: XXXXX Expires gift 26.03.05,1
Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,0
Do you want a urgent new video handset? 750 anytime any network mins? Half Price Line Renatl? Camcorder? Reply or phone_call 08000930705 for delivery tomorrow,1
Went fast asleep dear.take care.,0
billion travel fats asleep dear.take care.,1
No that just means you have a fat head,0
No limited that just mean syou have angstrom fat head,1
Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,0
Sounds like angstrom plan! Cardiff is still here cash and stillc old! I'm sitting on the radiator!,1
Serious? What like proper tongued her,0
billion Serious? hWat the_like proper tongued her,1
She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,0
Shes. click good. She was wondering if you wont say hi but she.s smiling now. sol how are you coping with the long distance,1
How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,0
How i noe... She's in da cash auto now... Later then c lar... I'm wearing hsorts...,1
You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,0
You haev an of_import customer service announcement. Call billion FREEPHONE 0800 542 0825 now!,1
Yeah whatever lol,0
offer yea hwatever lol,1
Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,0
Today is ACCEPT DAY..U Accept billion me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd oN rply agency enemy,1
Ard 530 lor. I ok then message Ã_ lor.,0
Ard 530 lo.r earn iodine ok then message Ã_ lor.,1
Ok. C u then.,0
cash Ok. degere_centigrade u then.,1
Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,0
Eh ur gift laptop_copmuter got no stock lei... He say mon muz come again to take a look c got a not...,1
No need to ke qi... ÃÃ too bored izzit y suddenly thk of this...,0
No need to ke qi.. .ÃÃ too bore gift izzit y suddenly thk of this...,1
I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,0
I wish! I don't limited think its gonna snow that much. But it will be more than thoes flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was evening born!,1
FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for Ã¥Â£3/wk,0
FREE>Ringtone! winner Reply REAL o rPOLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone free_people and 6 more when u join for Ã¥Â£3/wk,1
"Do 1 thing! Change that sentence into: \Because i want 2 concentrate in my educational career im leaving here..\""""",0
"Do 1 thing! Change that sentence winner into: \Because i want 2 concentrate inch my educational career im leaving ehre..\""""",1
"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",0
"Oh really? perform, wirte a paper, spell to a movie AND cash be home by midnight, huh?",1
Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,0
Okay lor... Will they still let us go limited a nto ah? Coz they volition not know until later. We drop our cards into the box right?,1
How? Izzit still raining?,0
How? urgent zIzit still raining?,1
As if i wasn't having enough trouble sleeping.,0
As if i wasn't cash having enough problem slepeing.,1
I havent add Ã_ yet right.. ,0
iodin ehavent add Ã_ yet free right..,1
Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,0
Lol ... I really need to remember to eat when I'm imbibing but I do appreciate billion you keeping me ocmpany that night babe *smiles*,1
Babe ? I lost you ... Will you try rebooting ?,0
Babe ?I lost you ... Will you try cash boot ?,1
Yes. Nigh you cant aha.,0
billion Yes. near you cant aah.,1
I thk Ã_ gotta go home by urself. Cos i'll b going out shopping 4 my frens present. ,0
I thk Ã_ gotta go home b yurself. Cos i'll bacillus click going out shopping 4 my frens present.,1
Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,0
Nooooooo I'm gonna be bored to death al limited lday. Cable and net outage.,1
Sos! Any amount i can get pls.,0
So!s earn Any amount i tin get pls.,1
"Playin space poker, u?",0
"Playin infinite click pkoer, u?",1
How come guoyang go n tell her? Then u told her?,0
offer How come gouyang go n tell her? Then u state her?,1
You need to get up. Now.,0
urgent Yuo demand to get up. Now.,1
They r giving a second chance to rahul dengra.,0
They r giving gift a secodn opportunity to rahul dengra.,1
"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?",0
"Yeah, in fact he just asked if we needed anything like an hr ago.W hen offer and how much?",1
WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,0
WHEN THE FIRST limited STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY inc hTHE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,1
Y Ã_ wan to go there? C doctor?,0
Y Ã_ wide_area_network to earn got here? C doctor?,1
Does daddy have a bb now.,0
Does earn daddy have angstrom b bnow.,1
"Free Msg: get Gnarls Barkleys \Crazy\"" ringtone TOTALLY FREE just reply GO to this message right now!""",0
"Free Msg: click get Gnarls Barkleys \Carzy\"" ringtone TOTALLY FREE just reply spell to this message right now!""",1
She's borderline but yeah whatever.,0
winner She's borderline ubt yea whatever.,1
I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,0
offer I got a call from al andline number. . . I am ask to come to anna nagar . . . I will go in the afternoon,1
"Until 545 lor... Ya, can go 4 dinner together...",0
"Until 545 lor... Ya, tni go 4 dinner together... earn",1
I will be gentle princess! We will make sweet gentle love...,0
I will be gentle princess !We will make Henry_Sweet gentle urgent love...,1
How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,0
How u doin baby girl ?? hope u are okay every time I call click ur etelephone is off! I miss u get in touch,1
"Sorry, went to bed early, nightnight",0
"Sorry, travel to offer bed ealry, nightnight",1
I like to think there's always the possibility of being in a pub later.,0
I the_like cash to think there's always the opssibility of being in a pub later.,1
HMM yeah if your not too grooved out! And im looking forward to my pound special :),0
HMM yeah if your not excessively groovde out! And im looking forward to my free pound special :),1
I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,0
I got to video tape pple type in mesasge winner lor. U so free wan 2 help me? Hee... Cos i noe uracil wan 2 watch infernal affairs so ask uracil along. Asking shuhui oso.,1
Hi dude hw r u da realy mising u today,0
Hi dude hw r uracil dar ealy free mising uracil today,1
Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit... ,0
Me hungry buy some nutrient good lei... But free mum n yun dun wan juz bu ya little bit...,1
Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,0
Refused cash angstrom loan? Secured or Usnecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,1
